name,street,city,state,zip,type
W.C.K. Walls E.S.,320 Grant Avenue,Pitman,NJ,8071,ELEMENTARY SCHOOL
South Harrison E.S.,904 Mullica Hill Rd,Harrisonville,NJ,8039,ELEMENTARY SCHOOL
General Charles G. Harker School,1771 Oldmans Creek Road,Woolwich Township,NJ,8085,ELEMENTARY SCHOOL
Gov. Charles C. Stratton School,15 Fredrick Boulevard,Woolwich Twp,NJ,8085,ELEMENTARY SCHOOL
Margaret C. Clifford,601 Auburn Avenue,Swedesboro,NJ,8085,KINDERGARTEN SCHOOL
Walter H. Hill E.S.,1815 Kings Highway,Swedesboro,NJ,8085,ELEMENTARY SCHOOL
Bells E.S.,227 Greentree Rd,Turnersville,NJ,8012,ELEMENTARY SCHOOL
Birches E.S.,416 Westminster Blvd,Turnersville,NJ,8012,ELEMENTARY SCHOOL
Bunker Hill M.S.,372 Pitman-Downer Rd,Sewell,NJ,8080,MIDDLE SCHOOL
Chestnut Ridge M.S.,641 Hurffville-CrossKeys Rd,Sewell,NJ,8080,MIDDLE SCHOOL
Grenloch Terr Early Childhood Ct,251 Woodbury-Turnersville Rd,Sewell,NJ,8080,KINDERGARTEN SCHOOL
Hurffville E.S.,200 Hurffville-Grenloch Rd,Sewell,NJ,8080,ELEMENTARY SCHOOL
Orchard Valley M.S.,238 Pitman-Downer Rd,Sewell,NJ,8080,MIDDLE SCHOOL
Thomas Jefferson E.S.,95 Altair Dr,Turnersville,NJ,8012,ELEMENTARY SCHOOL
Washington Twp. H.S.,519 Hurffville-Cross Keys Rd,Sewell,NJ,8080,FOUR-YEAR HIGH SCHOOL
Wedgwood E.S.,236 Hurffville Rd,Sewell,NJ,8080,ELEMENTARY SCHOOL
Whitman E.S.,827 Whitman School Dr,Turnersville,NJ,8012,ELEMENTARY SCHOOL
Wenonah E.S.,200 N Clinton Ave,Wenonah,NJ,8090,ELEMENTARY SCHOOL
Green-Fields E.S.,15 Hill Lane,West Deptford,NJ,8096,ELEMENTARY SCHOOL
Oakview E.S.,350 DuBois Ave,West Deptford,NJ,8096,ELEMENTARY SCHOOL
Red Bank E.S.,192 Philadelphia Ave,West Deptford,NJ,8086,ELEMENTARY SCHOOL
West Deptford H.S.,1600 Old Crown Point Rd,West Deptford,NJ,8093,FOUR-YEAR HIGH SCHOOL
West Deptford M.S.,675 Grove Rd,West Deptford,NJ,8066,MIDDLE SCHOOL
Parkview E.S.,101 Birch St,Westville,NJ,8093,ELEMENTARY SCHOOL
Evergreen Avenue E.S.,160 N. Evergreen Ave,Woodbury,NJ,8096,ELEMENTARY SCHOOL
Walnut Street E.S.,60 Walnut St,Woodbury,NJ,8096,ELEMENTARY SCHOOL
West End Memorial E.S.,215 Queen St,Woodbury,NJ,8096,ELEMENTARY SCHOOL
Woodbury Junior-Senior H.S.,25 N Broad St,Woodbury,NJ,8096,HIGH SCHOOL-OTHER THAN LISTED ABOVE
Woodbury Heights E.S.,100 Academy Ave,Woodbury Hts,NJ,8097,ELEMENTARY SCHOOL
Acc. Eve. H.S. and Comm. Education,667 Avenue A,Bayonne,NJ,7002,EVENING HIGH SCHOOL (APPROVED)
Bayonne H.S.,667 AVENUE A,BAYONNE,NJ,7002,FOUR-YEAR HIGH SCHOOL
Henry E. Harris No. 1 E.S.,135 AVENUE C,BAYONNE,NJ,7002,ELEMENTARY SCHOOL
Horace Mann No. 6 E.S.,25 WEST 38TH STREET,BAYONNE,NJ,7002,ELEMENTARY SCHOOL
John M. Bailey No.12 E.S.,75 WEST 10TH STREET,BAYONNE,NJ,7002,ELEMENTARY SCHOOL
Lincoln No. 5 E.S.,208 PROSPECT AVENUE,BAYONNE,NJ,7002,ELEMENTARY SCHOOL
Mary J. Donohoe No. 4 E.S.,38 DODGE STREET,BAYONNE,NJ,7002,ELEMENTARY SCHOOL
Midtown Community No.8 E.S.,550 Avenue A,BAYONNE,NJ,7002,ELEMENTARY SCHOOL
Number #14,33 East 24th Street,Bayonne,NJ,7002,ELEMENTARY SCHOOL
Phillip G. Vroom No. 2 E.S.,18 WEST 26TH ST,BAYONNE,NJ,7002,ELEMENTARY SCHOOL
Walter F. Robinson No.3 E.S.,95 WEST 31st STREET,BAYONNE,NJ,7002,ELEMENTARY SCHOOL
Washington No. 9 E.S.,191 AVENUE B,BAYONNE,NJ,7002,ELEMENTARY SCHOOL
Woodrow Wilson No. 10 E.S.,101 WEST 56TH STREET,BAYONNE,NJ,7002,ELEMENTARY SCHOOL
East Newark Public E.S.,501-11 North Third Street,E NEWARK,NJ,7029,ELEMENTARY SCHOOL
Anna L. Klein E.S.,301-69TH ST,GUTTENBERG,NJ,7093,ELEMENTARY SCHOOL
Hamilton Intermediate School,223 Hamilton Street,Harrison,NJ,7029,ELEMENTARY SCHOOL
Harrison H.S.,800 HAMILTON STREET,HARRISON,NJ,7029,FOUR-YEAR HIGH SCHOOL
Lincoln No. 3 E.S.,221 Cross Street,HARRISON,NJ,7029,ELEMENTARY SCHOOL
Washington No. 1 M.S.,1 North Fifth Street,HARRISON,NJ,7029,MIDDLE SCHOOL
A.J. Demarest Alternative School,158 Fourth Street,Hoboken,NJ,7030,SIX-YEAR HIGH SCHOOL
Hoboken H.S.,NINTH & CLINTON STS,HOBOKEN,NJ,7030,FOUR-YEAR HIGH SCHOOL
Joseph F. Brandt No. 2,215 Ninth Street,HOBOKEN,NJ,7030,NURSERY/PRESCHOOL
Salvatore R. Calabro No. 4 E.S.,310 Jefferson Street,HOBOKEN,NJ,7030,ELEMENTARY SCHOOL
Thomas G. Connors,201 Monroe Street,Hoboken,NJ,7030,ELEMENTARY SCHOOL
Wallace No. 6 E.S.,1100 Willow Avenue,HOBOKEN,NJ,7030,ELEMENTARY SCHOOL
Adult High School & Alter Edu Pgms,2000 85th Street,North Bergen,NJ,7047,ADULT EDUCATION SCHOOL
County Prep High School,525 MONTGOMERY ST,JERSEY CITY,NJ,7306,COUNTY VOC-TECH SCHOOL OR INSTITUTE
Explore 2000 Middle School,525 Montgomery Street,Jersey City,NJ,7302,MIDDLE SCHOOL
High Tech High School,2000 85th Street,N BERGEN,NJ,7047,COUNTY VOC-TECH SCHOOL OR INSTITUTE
Adult Education Center,299 SIP AVENUE,Jersey City,NJ,7306,ADULT EDUCATION SCHOOL
Adult Evening H.S.,2 Palisade Avenue,Jersey City,NJ,7306,EVENING HIGH SCHOOL (APPROVED)
Alexander D. Sullivan No. 30 E.S.,171 SEAVIEW AVE,JERSEY CITY,NJ,7305,ELEMENTARY SCHOOL
Alfred E. Zampella No. 27 E.S.,201 NORTH ST,JERSEY CITY,NJ,7307,ELEMENTARY SCHOOL
Anthony J. Infante No. 31 E.S.,3055 KENNEDY BLVD,JERSEY CITY,NJ,7306,SPECIAL ELEMENTARY SCHOOL FOR HANDICAPPED
Cornelia F. Bradford No. 16 E.S.,96 SUSSEX ST,JERSEY CITY,NJ,7302,ELEMENTARY SCHOOL
Dickinson Techical & Industrial Evn,2 PALISADES AVENUE,JERSEY CITY,NJ,7306,ADULT EDUCATION SCHOOL
DR RONALD MC NAIR ACAD HS,123 COLES ST,JERSEY CITY,NJ,7302,FOUR-YEAR HIGH SCHOOL
Dr. Charles P. DeFuccio No. 39 ES,214 PLAINFIELD AVE,JERSEY CITY,NJ,7306,ELEMENTARY SCHOOL
Ezra L. Nolan No. 40 E.S.,88 GATES AVE,JERSEY CITY,NJ,7305,MIDDLE SCHOOL
Frank R. Conwell No. 3 E.S.,111 Bright Street,JERSEY CITY,NJ,7302,ELEMENTARY SCHOOL
Fred W. Martin No. 41,59 WILKINSON AVE,JERSEY CITY,NJ,7305,MIDDLE SCHOOL
HEIGHTS MIDDLE SCHOOL,222 Laidlaw Avenue,Jersey City,NJ,7306,MIDDLE SCHOOL
Henry Snyder H.S.,239 BERGEN AVE,JERSEY CITY,NJ,7305,FOUR-YEAR HIGH SCHOOL
James F. Murray No. 38 E.S.,339 STEGMAN PARKWAY,JERSEY CITY,NJ,7305,ELEMENTARY SCHOOL
James J. Ferris H.S.,35 COLGATE ST,JERSEY CITY,NJ,7302,FOUR-YEAR HIGH SCHOOL
Joseph H. Brensinger No. 17 E.S.,600 BERGEN AVE,JERSEY CITY,NJ,7304,ELEMENTARY SCHOOL
Jotham W. Wakeman No. 6 E.S.,100 ST PAULS AVE,JERSEY CITY,NJ,7306,ELEMENTARY SCHOOL
Julia A. Barnes No. 12 E.S.,91 ASTOR PL,JERSEY CITY,NJ,7304,ELEMENTARY SCHOOL
Kennedy No. 9 E.S.,222 MERCER ST,JERSEY CITY,NJ,7302,ELEMENTARY SCHOOL
Liberty H.S.,40 Sip Avenue,Jersey City,NJ,7306,FOUR-YEAR HIGH SCHOOL
Lincoln H.S.,60 CRESCENT AVE,JERSEY CITY,NJ,7304,FOUR-YEAR HIGH SCHOOL
Martin Luther King Jr. No. 11 ES,886 BERGEN AVE,JERSEY CITY,NJ,7306,ELEMENTARY SCHOOL
N.J. Regional Day Sch Jersey City,425 Johnston Avenue,JERSEY CITY,NJ,7304,SPECIAL ELEM/SEC SCHOOL FOR HANDICAPPED
Nicolas Copernicus No. 25 E.S.,3385 KENNEDY BLVD,JERSEY CITY,NJ,7307,ELEMENTARY SCHOOL
No. 11 Evening H.S.,886 Bergen Ave.,Jersey City,NJ,7306,ADULT EDUCATION SCHOOL
No. 8 Evening H.S.,96 Franklin Street,Jersey City,NJ,7307,ADULT EDUCATION SCHOOL
Number 14 E.S.,153 UNION ST,JERSEY CITY,NJ,7304,ELEMENTARY SCHOOL
Number 20 E.S.,160 DANFORTH AVE,JERSEY CITY,NJ,7305,ELEMENTARY SCHOOL
Number 22 E.S.,264 VAN HORNE STREET,JERSEY CITY,NJ,7304,ELEMENTARY SCHOOL
Number 23 E.S.,143 ROMAINE AVE,JERSEY CITY,NJ,7306,ELEMENTARY SCHOOL
Number 24 E.S.,220 VIRGINIA AVE,JERSEY CITY,NJ,7304,ELEMENTARY SCHOOL
Number 28 E.S.,167 HANCOCK AVE,JERSEY CITY,NJ,7307,ELEMENTARY SCHOOL
Number 29 E.S.,123 CLAREMONT AVE,JERSEY CITY,NJ,7305,ELEMENTARY SCHOOL
Number 33 E.S.,362 UNION ST,JERSEY CITY,NJ,7304,ELEMENTARY SCHOOL
Number 34 E.S.,1830 KENNEDY BLVD,JERSEY CITY,NJ,7305,ELEMENTARY SCHOOL
NUMBER 4 MIDDLE SCHOOL,107 Bright Street,Jersey City,NJ,7302,MIDDLE SCHOOL
Number 5 E.S.,182 MERSELES ST,JERSEY CITY,NJ,7302,ELEMENTARY SCHOOL
Number 8 E.S.,96 FRANKLIN ST,JERSEY CITY,NJ,7306,ELEMENTARY SCHOOL
Rafael de J. Cordero No. 37 E.S.,158 ERIE ST,JERSEY CITY,NJ,7302,ELEMENTARY SCHOOL
The Academy I M.S.,209 Bergen Avenue,Jersey City,NJ,7305,MIDDLE SCHOOL
Whitney M. Young,135 STEGMAN ST,JERSEY CITY,NJ,7305,ELEMENTARY SCHOOL
William L. Dickinson H.S.,2 PALISADE AVE,JERSEY CITY,NJ,7306,FOUR-YEAR HIGH SCHOOL
Franklin E.S.,100 DAVIS AVE,KEARNY,NJ,7032,ELEMENTARY SCHOOL
Garfield E.S.,360 BELGROVE DR,KEARNY,NJ,7032,ELEMENTARY SCHOOL
Kearny H.S.,336 DEVON ST,KEARNY,NJ,7032,FOUR-YEAR HIGH SCHOOL
Lincoln E.S.,121 BEECH ST,KEARNY,NJ,7032,ELEMENTARY SCHOOL
Roosevelt E.S.,733 KEARNY AVE,KEARNY,NJ,7032,ELEMENTARY SCHOOL
Schuyler E.S.,644 FOREST ST,KEARNY,NJ,7032,ELEMENTARY SCHOOL
Washington E.S.,80 BELGROVE DR,KEARNY,NJ,7032,ELEMENTARY SCHOOL
Franklin No. 3 E.S.,5211 COLUMBIA AVE,North Bergen,NJ,7047,ELEMENTARY SCHOOL
Horace Mann No. 9 E.S.,1215  83rd Street,North Bergen,NJ,7047,ELEMENTARY SCHOOL
John F. Kennedy No. 7 E.S.,1210 ELEVENTH ST,North Bergen,NJ,7047,ELEMENTARY SCHOOL
Lincoln No. 5 E.S.,1206 63RD ST,North Bergen,NJ,7047,ELEMENTARY SCHOOL
McKinley No. 10 E.S.,3110 LIBERTY AVE,North Bergen,NJ,7047,ELEMENTARY SCHOOL
North Bergen H.S.,7417 KENNEDY BLVD,N BERGEN,NJ,7047,FOUR-YEAR HIGH SCHOOL
Robert Fulton No. 2 E.S.,7407 HUDSON AVE,North Bergen,NJ,7047,ELEMENTARY SCHOOL
Clarendon No. 4 E.S.,685 FIFTH ST,SECAUCUS,NJ,7094,ELEMENTARY SCHOOL
Huber Street No. 3 E.S.,PATERSON PLANK RD,SECAUCUS,NJ,7094,ELEMENTARY SCHOOL
Secaucus H.S.,11 Mill Ridge Road,SECAUCUS,NJ,7094,FOUR-YEAR HIGH SCHOOL
Secaucus Middle M.S.,11 Mill Ridge Road,Secaucus,NJ,7094,MIDDLE SCHOOL
EMMERSON MIDDLE SCHOOL,318 18TH STREET,Union City,NJ,7087,MIDDLE SCHOOL
Evening High School,318  18TH STREET,UNION CITY,NJ,7087,EVENING HIGH SCHOOL (APPROVED)
Hudson E.S.,167-19TH ST,UNION CITY,NJ,7087,ELEMENTARY SCHOOL
Jefferson E.S.,3400 PALISADE AVENUE,UNION CITY,NJ,7087,ELEMENTARY SCHOOL
JOSE MARTI FRESHMAN ACADEMY,1800 SUMMIT AVE,UNION CITY,NJ,9087,HIGH SCHOOL-OTHER THAN LISTED ABOVE
Robert Waters E.S.,2800 SUMMIT AVE,UNION CITY,NJ,7087,ELEMENTARY SCHOOL
Roosevelt E.S.,4507 HUDSON AVE,UNION CITY,NJ,7087,ELEMENTARY SCHOOL
Sara M. Gilmore E.S.,815-17TH ST,UNION CITY,NJ,7087,ELEMENTARY SCHOOL
Thomas A. Edison E.S.,507 WEST ST,UNION CITY,NJ,7087,ELEMENTARY SCHOOL
Union City Early Childhood,2200 Kennedy Boulevard,Union City,NJ,7087,ELEMENTARY SCHOOL
UNION CITY HIGH SCHOOL,2500 KENNEDY BLVD,UNION CITY,NJ,7087,THREE-YEAR SCHOOL
UNION HILL MIDDLE SCHOOL,3800 HUDSON AVE,UNION CITY,NJ,7087,MIDDLE SCHOOL
Veterans Memorial School,1401 Central Avenue,Union City,NJ,7087,ELEMENTARY SCHOOL
Washington E.S.,3905 NEW YORK AVE,UNION CITY,NJ,7087,ELEMENTARY SCHOOL
Woodrow Wilson,Hauxhurst Avenue,Weehawken,NJ,7086,ELEMENTARY SCHOOL
Daniel Webster No. 2 E.S.,Angelique St. & Palisade Ave.,WEEHAWKEN,NJ,7086,ELEMENTARY SCHOOL
Theodore Roosevelt No. 5 E.S.,LOUISA PLACE,WEEHAWKEN,NJ,7086,ELEMENTARY SCHOOL
Weehawken H.S.,53 LIBERTY PLACE,WEEHAWKEN,NJ,7086,SIX-YEAR HIGH SCHOOL
Early Childhood Center,5204 Hudson Avenue,West New York,NJ,7093,NURSERY/PRESCHOOL
Harry L. Bain E.S.,6200 BROADWAY,WEST NEW YORK,NJ,7093,ELEMENTARY SCHOOL
Memorial H.S.,5501 PARK AVE,WEST NEW YORK,NJ,7093,FOUR-YEAR HIGH SCHOOL
Number 1 E.S.,6129 Madison Street,WEST NEW YORK,NJ,7093,ELEMENTARY SCHOOL
Number 2 E.S.,52nd and Broadway,WEST NEW YORK,NJ,7093,ELEMENTARY SCHOOL
Number 3 E.S.,5401 POLK ST,WEST NEW YORK,NJ,7093,ELEMENTARY SCHOOL
Number 4 E.S.,6300 Palisade Avenue,WEST NEW YORK,NJ,7093,ELEMENTARY SCHOOL
Number 5 E.S.,5401 HUDSON AVE,WEST NEW YORK,NJ,7093,ELEMENTARY SCHOOL
West New York Middle School,201 57th Street,West New York,NJ,7093,MIDDLE SCHOOL
Alexandria M.S.,557 County Road 513,Pittstown,NJ,8867,MIDDLE SCHOOL
Lester D. Wilson E.S.,557 County Road 513,Pittstown,NJ,8867,ELEMENTARY SCHOOL
Ethel Hoppock Elementary,280 Asbury/West Portal Rd.,Asbury,NJ,8802,MIDDLE SCHOOL
Thomas B. Conley E.S.,940 Iron Bridge Rd.,Asbury,NJ,8802,ELEMENTARY SCHOOL
Bloomsbury E.S.,20 Main Street,Bloomsbury,NJ,8804,ELEMENTARY SCHOOL
Califon Borough E.S.,6 School Street,Califon,NJ,7830,ELEMENTARY SCHOOL
Clinton E.S.,10 School Street,Clinton,NJ,8809,ELEMENTARY SCHOOL
Clinton Township Middle School,34 Grayrock Road,Clinton,NJ,8809,MIDDLE SCHOOL
Patrick McGaheran,63 Allerton Road,Lebanon,NJ,8833,ELEMENTARY SCHOOL
Round Valley,128 Cokesbury Road,Lebanon,NJ,8833,MIDDLE SCHOOL
Spruce Run,27 Belvidere Avenue,Clinton,NJ,8809,ELEMENTARY SCHOOL
Delaware Township E.S. #1,501 Rosemont-Ringoes Road,Sergeantsville,NJ,8557,ELEMENTARY SCHOOL
Delaware Valley Regional H.S.,19 Senator Stout Rd.,Frenchtown,NJ,8825,FOUR-YEAR HIGH SCHOOL
East Amwell Township E.S.,43 Wertsville Rd.,Ringoes,NJ,8551,ELEMENTARY SCHOOL
Barley Sheaf E.S.,80 Barley Sheaf Road,Flemington,NJ,8822,ELEMENTARY SCHOOL
Copper Hill,100 Everitts Rd.,Ringoes,NJ,8551,ELEMENTARY SCHOOL
Francis A. Desmares E.S.,16 Old Clinton Road,Flemington,NJ,8822,ELEMENTARY SCHOOL
J.P. Case Middle School,301 Case Boulevard,Flemington,NJ,8822,MIDDLE SCHOOL
Reading-Fleming Intermediate,50 Court Street,Flemington,NJ,8822,ELEMENTARY SCHOOL
Robert Hunter E.S.,8 Dayton Road,Flemington,NJ,8822,ELEMENTARY SCHOOL
Franklin Township E.S.,226 Quakertown Road,Quakertown,NJ,8868,ELEMENTARY SCHOOL
Edith Ort Thomas E.S.,902 Harrison St.,Frenchtown,NJ,8825,ELEMENTARY SCHOOL
Hampton E.S.,32-41 South Street,Hampton,NJ,8827,ELEMENTARY SCHOOL
High Bridge E.S.,50 Thomas Street,High Bridge,NJ,8829,ELEMENTARY SCHOOL
High Bridge M.S.,50 Thomas St.,High Bridge,NJ,8829,MIDDLE SCHOOL
Holland Twp E.S.,714 Milford-Warren Glen Road,Milford,NJ,8848,ELEMENTARY SCHOOL
Hunterdon Central H.S.,84  Route 31,Flemington,NJ,8822,FOUR-YEAR HIGH SCHOOL
E. S. C. School,1422 State Hwy. 179,Lambertville,NJ,8530,SPECIAL ELEM/SEC SCHOOL FOR HANDICAPPED
ESC Academy at Tewksbury,51 Sawmill Road,Lebanon,NJ,8833,SPECIAL ELEM/SEC SCHOOL FOR HANDICAPPED
Hunterdon Co Polytech,Bartles Corner Road Suite 2,Flemington,NJ,8822,EVENING VOC-TECH SCHOOL (APPROVED)
Hunterdon Co Voc Sch-Hunterdon Ct,84 Route 31,Flemington,NJ,8822,COUNTY VOC-TECH SCHOOL OR INSTITUTE
Hunterdon Co Voc-Bartles Corner,8 Bartles Corner Road Suite 2,Flemington,NJ,8822,COUNTY VOC-TECH SCHOOL OR INSTITUTE
Kingwood Township E.S.,880 County Road 519,Frenchtown,NJ,8825,ELEMENTARY SCHOOL
Lambertville E.S.,200 North Main Street,Lambertville,NJ,8530,ELEMENTARY SCHOOL
Lebanon Borough E.S.,6 Maple St.,Lebanon,NJ,8833,ELEMENTARY SCHOOL
Valley View E.S.,400 Route 513,Califon,NJ,7830,ELEMENTARY SCHOOL
Woodglen E.S.,70 Bunnvale Road,Califon,NJ,7830,MIDDLE SCHOOL
Milford E.S.,7 Hillside Avenue,Milford,NJ,8848,ELEMENTARY SCHOOL
North Hunterdon H.S.,1445 State Route 31,Annandale,NJ,8801,FOUR-YEAR HIGH SCHOOL
Voorhees H.S.,256 County Road 513,Glen Gardner,NJ,8826,FOUR-YEAR HIGH SCHOOL
Holland Brook E.S.,52 Readington Road,Whitehouse Station,NJ,8889,ELEMENTARY SCHOOL
Readington M.S.,48 Readington Rd.,Whitehouse Station,NJ,8889,MIDDLE SCHOOL
Three Bridges E.S.,480 Main Street,Three Bridges,NJ,8887,ELEMENTARY SCHOOL
Whitehouse E.S.,50 Whitehouse Ave.,Whitehouse Station,NJ,8889,ELEMENTARY SCHOOL
South Hunterdon Regional H.S.,301 Mt. Airy-Harbourton Road,Lambertville,NJ,8530,SIX-YEAR HIGH SCHOOL
Stockton E.S.,19 South Main Street,Stockton,NJ,8859,ELEMENTARY SCHOOL
Old Turnpike M.S.,171 Old Turnpike Road,Califon,NJ,7830,MIDDLE SCHOOL
Tewksbury Elementary School,109 Fairmount Road East,Califon,NJ,7830,ELEMENTARY SCHOOL
Union Township Elementary School,149 Perryville Road,Hampton,NJ,8827,ELEMENTARY SCHOOL
Union Township Middle School,165 Perryville Road,Hampton,NJ,8827,MIDDLE SCHOOL
West Amwell Township E.S.,1417 Route 179,Lambertville,NJ,8530,ELEMENTARY SCHOOL
Adult High School,East Ward Street,East Windsor,NJ,8520,EVENING HIGH SCHOOL (APPROVED)
Ethel McKnight E.S.,58 Twin Rivers Dr. South,East Windsor,NJ,8520,ELEMENTARY SCHOOL
Grace Norton Rogers E.S.,380 Stockton St.,Hightstown,NJ,8520,ELEMENTARY SCHOOL
Hightstown H.S.,25 Leshin Lane,Hightstown,NJ,8520,FOUR-YEAR HIGH SCHOOL
Melvin H. Kreps M.S.,5 Kent Lane,East Windsor,NJ,8520,MIDDLE SCHOOL
Perry L. Drew E.S.,70 Twin Rivers Drive North,East Windsor,NJ,8520,ELEMENTARY SCHOOL
Walter C. Black E.S.,371 Stockton Street,Hightstown,NJ,8520,ELEMENTARY SCHOOL
Ewing H.S.,900 Parkway Ave.,Ewing,NJ,8618,FOUR-YEAR HIGH SCHOOL
Francis Lore E.S.,13 Westwood Drive,Ewing,NJ,8628,ELEMENTARY SCHOOL
Gilmore J. Fisher M.S.,1325 Lower Ferry Road,Ewing,NJ,8618,MIDDLE SCHOOL
Parkway E.S.,446 Parkway Avenue,Ewing,NJ,8618,ELEMENTARY SCHOOL
William L. Antheil E.S.,339 Ewingville Road,Ewing,NJ,8638,ELEMENTARY SCHOOL
Accredited Evening H.S.,90 Park Avenue,Hamilton Square,NJ,8690,EVENING HIGH SCHOOL (APPROVED)
Albert E. Grice M.S.,901 Whitehorse-Hamilton Square Rd,Trenton,NJ,8610,MIDDLE SCHOOL
Alexander E.S.,20 Robert Frost Drive,Hamilton Square,NJ,8690,ELEMENTARY SCHOOL
Emily C. Reynolds M.S.,2145 Yardville-Hamilton Square Road,Trenton,NJ,8690,MIDDLE SCHOOL
George E. Wilson E.S.,600 East Park Avenue,Trenton,NJ,8610,ELEMENTARY SCHOOL
Greenwood E.S.,2069 Greenwood Avenue,Trenton,NJ,8609,ELEMENTARY SCHOOL
Hamilton East-Steinert H.S.,2900 Klockner Road,Trenton,NJ,8619,FOUR-YEAR HIGH SCHOOL
Hamilton North-Nottingham H.S.,1055 Klockner Road,Trenton,NJ,8619,FOUR-YEAR HIGH SCHOOL
Hamilton West-Watson H.S.,2720 South Clinton Avenue,Hamilton,NJ,8610,FOUR-YEAR HIGH SCHOOL
Kisthardt E.S.,215 Harcourt Drive,Trenton,NJ,8610,ELEMENTARY SCHOOL
Klockner E.S.,830 Klockner Avenue,Trenton,NJ,8619,ELEMENTARY SCHOOL
Kuser E.S.,70 Newkirk Avenue,Trenton,NJ,8629,ELEMENTARY SCHOOL
Lalor E.S.,25 Barnt DeKlyn Road,Trenton,NJ,8610,ELEMENTARY SCHOOL
Langtree E.S.,2080 Whatley Road,Trenton,NJ,8690,ELEMENTARY SCHOOL
McGalliard E.S.,1600 Arena Drive,Trenton,NJ,8610,ELEMENTARY SCHOOL
Mercerville E.S.,60 Regina Avenue,Trenton,NJ,8619,ELEMENTARY SCHOOL
Morgan E.S.,38 Stamford Road,Trenton,NJ,8619,ELEMENTARY SCHOOL
Richard C. Crockett M.S.,2631 Kuser Road,Trenton,NJ,8691,MIDDLE SCHOOL
Robinson E.S.,495 Gropp Avenue,Trenton,NJ,8610,ELEMENTARY SCHOOL
Sayen E.S.,3333 Nottingham Way,Trenton,NJ,8690,ELEMENTARY SCHOOL
Sunnybrae E.S.,166 Elton Avenue,Trenton,NJ,8620,ELEMENTARY SCHOOL
University Hts./H.D. Morrison E.S.,645 Paxson Avenue,Trenton,NJ,8690,ELEMENTARY SCHOOL
Yardville E.S.,450 Yardville-Allentown Rd.,Trenton,NJ,8620,ELEMENTARY SCHOOL
Yardville Heights E.S.,3880 South Broad Street,Yardville,NJ,8620,ELEMENTARY SCHOOL
Bear Tavern E.S.,1162 Bear Tavern Road,Titusville,NJ,8560,ELEMENTARY SCHOOL
Central H.S.,259 Pennington-Titusville Road,Pennington,NJ,8534,FOUR-YEAR HIGH SCHOOL
Hopewell E.S.,35 Princeton Avenue,Hopewell,NJ,8525,ELEMENTARY SCHOOL
Stony Brook Elementary School,20 Stephenson Road,Pennington,NJ,8534,ELEMENTARY SCHOOL
Timberlane M.S.,51 S. Timberlane Drive,Pennington,NJ,8534,MIDDLE SCHOOL
Toll Gate/Grammar E.S.,275 So. Main Street,Pennington,NJ,8534,ELEMENTARY SCHOOL
Benjamin Franklin E.S.,2939 Princeton Pike,Lawrenceville,NJ,8648,ELEMENTARY SCHOOL
Eldridge Park E.S.,55 Lawn Park Ave.,Lawrenceville,NJ,8648,ELEMENTARY SCHOOL
Lawrence H.S.,2525 Princeton Pike,Lawrenceville,NJ,8648,FOUR-YEAR HIGH SCHOOL
Lawrence Intermediate School,66 Eggerts Crossing Road,Lawrenceville,NJ,8648,ELEMENTARY SCHOOL
Lawrence M.S.,2455 Princeton Pike,Lawrenceville,NJ,8648,MIDDLE SCHOOL
Lawrenceville E.S.,40 Craven Lane,Lawrenceville,NJ,8648,ELEMENTARY SCHOOL
Slackwood E.S.,2060 Princeton Pike,Lawrenceville,NJ,8648,ELEMENTARY SCHOOL
Joseph F. Cappello School,1072 Old Trenton Road,Trenton,NJ,8690,SPECIAL ELEMENTARY SCHOOL FOR HANDICAPPED
Mercer Elemtary School,1020 Old Trenton Road,Hamilton,NJ,8690,SPECIAL ELEMENTARY SCHOOL FOR HANDICAPPED
Mercer High School,1030 Old Trenton Road,Trenton,NJ,8690,SPECIAL SECONDARY SCHOOL FOR HANDICAPPED
N.J. Regional Day Sch at Hamilton,1070 Old Trenton Road,Trenton,NJ,8690,SPECIAL ELEM/SEC SCHOOL FOR HANDICAPPED
MCVS Assunpink Center V.S.,1085 Old Trenton Road,Trenton,NJ,8690,COUNTY VOC-TECH SCHOOL OR INSTITUTE
MCVS Evening School,1085 Old Trenton Road,Trenton,NJ,8690,EVENING VOC-TECH SCHOOL (APPROVED)
MCVS Health Occupations Center,1070 Klockner Road,Trenton,NJ,8619,ADULT EDUCATION SCHOOL
MCVS of Performing Arts,P.O. Box B  AV-210,Trenton,NJ,8690,COUNTY VOC-TECH SCHOOL OR INSTITUTE
MCVS Sypek Center V.S.,129 Bull Run Road,Pennington,NJ,8534,COUNTY VOC-TECH SCHOOL OR INSTITUTE
Paul Robeson CS for Humanities,643 Indiana Ave,Trenton NJ,NJ,8638,ELEMENTARY SCHOOL
Community Park E.S.,372 Witherspoon Street,Princeton,NJ,8540,ELEMENTARY SCHOOL
John Witherspoon M.S.,217 Walnut Lane,Princeton,NJ,8540,MIDDLE SCHOOL
Johnson Park School,285 Rosedale Road,Princeton,NJ,8540,ELEMENTARY SCHOOL
Littlebrook E.S.,39 Magnolia Lane,Princeton,NJ,8540,ELEMENTARY SCHOOL
Princeton H.S.,151 Moore Street,Princeton,NJ,8540,FOUR-YEAR HIGH SCHOOL
